Stock_Name,Date,Time,Open,High,Low,Close,Price,Volume,Percent_Change
"NESTLEIND","16 November, 2021","13:39:03",19450.15,19599,19321,19476.6,19387.3,22119,-0.46
"NESTLEIND","16 November, 2021","13:41:03",19450.15,19599,19321,19476.6,19384,22313,-0.48
"NESTLEIND","16 November, 2021","13:43:03",19450.15,19599,19321,19476.6,19387.2,22502,-0.46
"NESTLEIND","16 November, 2021","13:45:03",19450.15,19599,19321,19476.6,19390.15,22656,-0.45
"NESTLEIND","16 November, 2021","13:47:03",19450.15,19599,19321,19476.6,19394.5,22861,-0.42
"NESTLEIND","16 November, 2021","13:49:03",19450.15,19599,19321,19476.6,19401.9,23444,-0.39
"NESTLEIND","16 November, 2021","13:51:03",19450.15,19599,19321,19476.6,19405,23595,-0.37
"NESTLEIND","16 November, 2021","13:53:03",19450.15,19599,19321,19476.6,19402.6,23793,-0.38
"NESTLEIND","16 November, 2021","13:55:04",19450.15,19599,19321,19476.6,19405.85,24002,-0.36
"NESTLEIND","16 November, 2021","13:57:04",19450.15,19599,19321,19476.6,19408.6,24211,-0.35
"NESTLEIND","16 November, 2021","13:59:04",19450.15,19599,19321,19476.6,19395.7,24354,-0.42
"NESTLEIND","16 November, 2021","14:01:04",19450.15,19599,19321,19476.6,19436.05,24964,-0.21
"NESTLEIND","16 November, 2021","14:03:04",19450.15,19599,19321,19476.6,19428.5,25070,-0.25
"NESTLEIND","16 November, 2021","14:05:06",19450.15,19599,19321,19476.6,19439.05,25481,-0.19
"NESTLEIND","16 November, 2021","14:07:04",19450.15,19599,19321,19476.6,19430,25789,-0.24
"NESTLEIND","16 November, 2021","14:09:04",19450.15,19599,19321,19476.6,19425.25,26073,-0.26
"NESTLEIND","16 November, 2021","14:11:05",19450.15,19599,19321,19476.6,19395.1,26194,-0.42
"NESTLEIND","16 November, 2021","14:13:04",19450.15,19599,19321,19476.6,19405.2,26610,-0.37
"NESTLEIND","16 November, 2021","14:15:04",19450.15,19599,19321,19476.6,19409.1,27157,-0.35
"NESTLEIND","16 November, 2021","14:17:05",19450.15,19599,19321,19476.6,19426,28144,-0.26
"NESTLEIND","16 November, 2021","14:19:05",19450.15,19599,19321,19476.6,19430.05,28406,-0.24
"NESTLEIND","16 November, 2021","14:21:05",19450.15,19599,19321,19476.6,19440.85,28908,-0.18
"NESTLEIND","16 November, 2021","14:23:07",19450.15,19599,19321,19476.6,19440,29136,-0.19
"NESTLEIND","16 November, 2021","14:25:05",19450.15,19599,19321,19476.6,19401.45,29591,-0.39
"NESTLEIND","16 November, 2021","14:27:05",19450.15,19599,19321,19476.6,19396.5,29913,-0.41
"NESTLEIND","16 November, 2021","14:29:06",19450.15,19599,19321,19476.6,19400.3,30142,-0.39
"NESTLEIND","16 November, 2021","14:31:04",19450.15,19599,19321,19476.6,19395.2,30383,-0.42
"NESTLEIND","16 November, 2021","14:33:05",19450.15,19599,19321,19476.6,19409.4,31282,-0.35
"NESTLEIND","16 November, 2021","14:35:06",19450.15,19599,19321,19476.6,19419.9,31316,-0.29
"NESTLEIND","16 November, 2021","14:37:07",19450.15,19599,19321,19476.6,19419.2,31363,-0.3
"NESTLEIND","16 November, 2021","14:39:06",19450.15,19599,19321,19476.6,19425,31479,-0.27
"NESTLEIND","16 November, 2021","14:41:04",19450.15,19599,19321,19476.6,19458.45,31747,-0.09
"NESTLEIND","16 November, 2021","14:43:06",19450.15,19599,19321,19476.6,19459.6,31910,-0.09
"NESTLEIND","16 November, 2021","14:45:04",19450.15,19599,19321,19476.6,19448.1,32133,-0.15
"NESTLEIND","16 November, 2021","14:47:06",19450.15,19599,19321,19476.6,19454.45,32422,-0.11
"NESTLEIND","16 November, 2021","14:49:05",19450.15,19599,19321,19476.6,19444.75,32558,-0.16
"NESTLEIND","16 November, 2021","14:51:06",19450.15,19599,19321,19476.6,19464,33353,-0.06
"NESTLEIND","16 November, 2021","14:53:06",19450.15,19599,19321,19476.6,19464,33473,-0.06
"NESTLEIND","16 November, 2021","14:55:05",19450.15,19599,19321,19476.6,19468.8,33639,-0.04
"NESTLEIND","16 November, 2021","14:57:05",19450.15,19599,19321,19476.6,19459.35,33922,-0.09
"NESTLEIND","16 November, 2021","14:59:05",19450.15,19599,19321,19476.6,19463.3,34106,-0.07
"NESTLEIND","16 November, 2021","15:01:05",19450.15,19599,19321,19476.6,19503.5,35400,0.14
"NESTLEIND","16 November, 2021","15:03:06",19450.15,19599,19321,19476.6,19506.35,36704,0.15
"NESTLEIND","16 November, 2021","15:05:05",19450.15,19599,19321,19476.6,19509.8,37787,0.17
"NESTLEIND","16 November, 2021","15:07:05",19450.15,19599,19321,19476.6,19492.3,38543,0.08
"NESTLEIND","16 November, 2021","15:09:05",19450.15,19599,19321,19476.6,19479.45,39271,0.01
"NESTLEIND","16 November, 2021","15:11:05",19450.15,19599,19321,19476.6,19467.95,39927,-0.04
"NESTLEIND","16 November, 2021","15:13:05",19450.15,19599,19321,19476.6,19445.7,40575,-0.16
"NESTLEIND","16 November, 2021","15:15:04",19450.15,19599,19321,19476.6,19434.95,41114,-0.21
"NESTLEIND","16 November, 2021","15:17:04",19450.15,19599,19321,19476.6,19425.5,41852,-0.26
"NESTLEIND","16 November, 2021","15:19:04",19450.15,19599,19321,19476.6,19409.8,42533,-0.34
"NESTLEIND","16 November, 2021","15:21:05",19450.15,19599,19321,19476.6,19440,43248,-0.19
"NESTLEIND","16 November, 2021","15:23:04",19450.15,19599,19321,19476.6,19443.8,44502,-0.17
"NESTLEIND","16 November, 2021","15:25:04",19450.15,19599,19321,19476.6,19434.1,45245,-0.22
"NESTLEIND","16 November, 2021","15:27:06",19450.15,19599,19321,19476.6,19440.1,45822,-0.19
"NESTLEIND","16 November, 2021","15:29:09",19450.15,19599,19321,19476.6,19413.55,46055,-0.32
"NESTLEIND","17 November, 2021","09:15:04",19404,19404,19404,19476.6,19462.1,46121,-0.07
"NESTLEIND","17 November, 2021","09:17:04",19404,19435.5,19363.4,19462.1,19403,391,-0.3
"NESTLEIND","17 November, 2021","09:19:04",19404,19458,19363.4,19462.1,19449.8,633,-0.06
"NESTLEIND","17 November, 2021","09:21:04",19404,19460,19363.4,19462.1,19440.95,852,-0.11
"NESTLEIND","17 November, 2021","09:23:03",19404,19460,19363.4,19462.1,19431.25,1012,-0.16
"NESTLEIND","17 November, 2021","09:25:04",19404,19460,19363.4,19462.1,19450,1131,-0.06
"NESTLEIND","17 November, 2021","09:27:04",19404,19494.25,19363.4,19462.1,19478.85,1468,0.09
"NESTLEIND","17 November, 2021","09:29:04",19404,19494.25,19363.4,19462.1,19472.45,1705,0.05
"NESTLEIND","17 November, 2021","09:31:04",19404,19494.25,19363.4,19462.1,19463.35,1815,0.01
"NESTLEIND","17 November, 2021","09:33:04",19404,19494.25,19363.4,19462.1,19464.15,2003,0.01
"NESTLEIND","17 November, 2021","09:35:04",19404,19500,19363.4,19462.1,19500,2255,0.19
"NESTLEIND","17 November, 2021","09:37:04",19404,19530,19363.4,19462.1,19500,2912,0.19
"NESTLEIND","17 November, 2021","09:39:04",19404,19530,19363.4,19462.1,19514.9,3223,0.27
"NESTLEIND","17 November, 2021","09:41:04",19404,19540,19363.4,19462.1,19540,3682,0.4
"NESTLEIND","17 November, 2021","09:43:04",19404,19540,19363.4,19462.1,19518.8,3826,0.29
"NESTLEIND","17 November, 2021","09:45:04",19404,19540,19363.4,19462.1,19500.2,4037,0.2
"NESTLEIND","17 November, 2021","09:47:04",19404,19540,19363.4,19462.1,19482.65,4170,0.11
"NESTLEIND","17 November, 2021","09:49:04",19404,19540,19363.4,19462.1,19458.5,5003,-0.02
"NESTLEIND","17 November, 2021","09:51:04",19404,19540,19363.4,19462.1,19430.05,5162,-0.16
"NESTLEIND","17 November, 2021","09:53:04",19404,19540,19363.4,19462.1,19439,5361,-0.12
"NESTLEIND","17 November, 2021","09:55:04",19404,19540,19363.4,19462.1,19402.55,5898,-0.31
"NESTLEIND","17 November, 2021","09:57:04",19404,19540,19363.4,19462.1,19429.35,6092,-0.17
"NESTLEIND","17 November, 2021","09:59:03",19404,19540,19363.4,19462.1,19441.3,6269,-0.11
"NESTLEIND","17 November, 2021","10:01:04",19404,19540,19363.4,19462.1,19416.95,6496,-0.23
"NESTLEIND","17 November, 2021","10:03:04",19404,19540,19363.4,19462.1,19413.9,6852,-0.25
"NESTLEIND","17 November, 2021","10:05:05",19404,19540,19363.4,19462.1,19422.9,6902,-0.2
"NESTLEIND","17 November, 2021","10:07:04",19404,19540,19363.4,19462.1,19422,6942,-0.21
"NESTLEIND","17 November, 2021","10:09:04",19404,19540,19363.4,19462.1,19428.9,7045,-0.17
"NESTLEIND","17 November, 2021","10:11:04",19404,19540,19363,19462.1,19380,7447,-0.42
"NESTLEIND","17 November, 2021","10:13:03",19404,19540,19363,19462.1,19392.95,7479,-0.36
"NESTLEIND","17 November, 2021","10:15:04",19404,19540,19363,19462.1,19394.3,7748,-0.35
"NESTLEIND","17 November, 2021","10:17:04",19404,19540,19363,19462.1,19402.35,7885,-0.31
"NESTLEIND","17 November, 2021","10:19:04",19404,19540,19363,19462.1,19418,8043,-0.23
"NESTLEIND","17 November, 2021","10:21:03",19404,19540,19363,19462.1,19428.15,8449,-0.17
"NESTLEIND","17 November, 2021","10:23:04",19404,19540,19363,19462.1,19404.05,8579,-0.3
"NESTLEIND","17 November, 2021","10:25:04",19404,19540,19363,19462.1,19422.6,8809,-0.2
"NESTLEIND","17 November, 2021","10:27:04",19404,19540,19363,19462.1,19435,9074,-0.14
"NESTLEIND","17 November, 2021","10:29:04",19404,19540,19363,19462.1,19421.45,9129,-0.21
"NESTLEIND","17 November, 2021","10:31:04",19404,19540,19363,19462.1,19447.3,9301,-0.08
"NESTLEIND","17 November, 2021","10:33:04",19404,19540,19363,19462.1,19432.7,9405,-0.15
"NESTLEIND","17 November, 2021","10:35:04",19404,19540,19363,19462.1,19440.45,9431,-0.11
"NESTLEIND","17 November, 2021","10:37:04",19404,19540,19363,19462.1,19457.1,9622,-0.03
"NESTLEIND","17 November, 2021","10:39:04",19404,19540,19363,19462.1,19475,9797,0.07
"NESTLEIND","17 November, 2021","10:41:06",19404,19540,19363,19462.1,19460,9948,-0.01
"NESTLEIND","17 November, 2021","10:43:08",19404,19540,19363,19462.1,19447.85,10025,-0.07
"NESTLEIND","17 November, 2021","10:45:04",19404,19540,19363,19462.1,19440,10190,-0.11
"NESTLEIND","17 November, 2021","10:47:04",19404,19540,19363,19462.1,19443.1,10357,-0.1
"NESTLEIND","17 November, 2021","10:49:04",19404,19540,19363,19462.1,19450,10440,-0.06
"NESTLEIND","17 November, 2021","10:51:04",19404,19540,19363,19462.1,19437.05,10500,-0.13
"NESTLEIND","17 November, 2021","10:53:04",19404,19540,19363,19462.1,19441.05,10554,-0.11
"NESTLEIND","17 November, 2021","10:55:04",19404,19540,19363,19462.1,19442.9,10596,-0.1
"NESTLEIND","17 November, 2021","10:57:04",19404,19540,19363,19462.1,19437,10649,-0.13
"NESTLEIND","17 November, 2021","10:59:04",19404,19540,19363,19462.1,19449.45,10683,-0.07
"NESTLEIND","17 November, 2021","11:01:04",19404,19540,19363,19462.1,19437.65,10746,-0.13
"NESTLEIND","17 November, 2021","11:03:04",19404,19540,19363,19462.1,19438.75,11567,-0.12
"NESTLEIND","17 November, 2021","11:05:04",19404,19540,19363,19462.1,19416.95,11697,-0.23
"NESTLEIND","17 November, 2021","11:07:03",19404,19540,19363,19462.1,19449.95,12505,-0.06
"NESTLEIND","17 November, 2021","11:09:04",19404,19540,19363,19462.1,19450,12536,-0.06
"NESTLEIND","17 November, 2021","11:11:05",19404,19540,19363,19462.1,19449.7,12569,-0.06
"NESTLEIND","17 November, 2021","11:13:04",19404,19540,19363,19462.1,19452.35,12619,-0.05
"NESTLEIND","17 November, 2021","11:15:04",19404,19540,19363,19462.1,19443.35,12649,-0.1
"NESTLEIND","17 November, 2021","11:17:04",19404,19540,19363,19462.1,19450,12707,-0.06
"NESTLEIND","17 November, 2021","11:19:04",19404,19540,19363,19462.1,19450,12767,-0.06
"NESTLEIND","17 November, 2021","11:21:04",19404,19540,19363,19462.1,19450,12819,-0.06
"NESTLEIND","17 November, 2021","11:23:05",19404,19540,19363,19462.1,19447.75,12846,-0.07
"NESTLEIND","17 November, 2021","11:25:04",19404,19540,19363,19462.1,19452.15,13019,-0.05
"NESTLEIND","17 November, 2021","11:27:03",19404,19540,19363,19462.1,19450.05,13067,-0.06
"NESTLEIND","17 November, 2021","11:29:04",19404,19540,19363,19462.1,19450,13113,-0.06
"NESTLEIND","17 November, 2021","11:31:04",19404,19540,19363,19462.1,19450,13138,-0.06
"NESTLEIND","17 November, 2021","11:33:03",19404,19540,19363,19462.1,19449.25,13210,-0.07
"NESTLEIND","17 November, 2021","11:35:03",19404,19540,19363,19462.1,19450,13282,-0.06
"NESTLEIND","17 November, 2021","11:37:03",19404,19540,19363,19462.1,19450,13314,-0.06
"NESTLEIND","17 November, 2021","11:39:04",19404,19540,19363,19462.1,19452.55,13404,-0.05
"NESTLEIND","17 November, 2021","11:41:03",19404,19540,19363,19462.1,19450,13464,-0.06
"NESTLEIND","17 November, 2021","11:43:04",19404,19540,19363,19462.1,19450.05,13505,-0.06
"NESTLEIND","17 November, 2021","11:45:04",19404,19540,19363,19462.1,19450,13546,-0.06
"NESTLEIND","17 November, 2021","11:47:04",19404,19540,19363,19462.1,19450,13590,-0.06
"NESTLEIND","17 November, 2021","11:49:04",19404,19540,19363,19462.1,19450,13629,-0.06
"NESTLEIND","17 November, 2021","11:51:03",19404,19540,19363,19462.1,19450,13671,-0.06
"NESTLEIND","17 November, 2021","11:53:04",19404,19540,19363,19462.1,19450,13702,-0.06
"NESTLEIND","17 November, 2021","11:55:04",19404,19540,19363,19462.1,19446.8,13756,-0.08
"NESTLEIND","17 November, 2021","11:57:04",19404,19540,19363,19462.1,19444.9,14441,-0.09
"NESTLEIND","17 November, 2021","11:59:03",19404,19540,19363,19462.1,19450,14583,-0.06
"NESTLEIND","17 November, 2021","12:01:07",19404,19540,19363,19462.1,19449,14695,-0.07
"NESTLEIND","17 November, 2021","12:03:04",19404,19540,19363,19462.1,19446.45,14787,-0.08
"NESTLEIND","17 November, 2021","12:05:03",19404,19540,19363,19462.1,19456.35,14865,-0.03
"NESTLEIND","17 November, 2021","12:07:04",19404,19540,19363,19462.1,19443.2,14986,-0.1
"NESTLEIND","17 November, 2021","12:09:04",19404,19540,19363,19462.1,19440.5,15036,-0.11
"NESTLEIND","17 November, 2021","12:11:04",19404,19540,19363,19462.1,19450,15062,-0.06
"NESTLEIND","17 November, 2021","12:13:04",19404,19540,19363,19462.1,19448.85,15096,-0.07
"NESTLEIND","17 November, 2021","12:15:04",19404,19540,19363,19462.1,19450,15131,-0.06
"NESTLEIND","17 November, 2021","12:17:03",19404,19540,19363,19462.1,19454.15,15170,-0.04
"NESTLEIND","17 November, 2021","12:19:04",19404,19540,19363,19462.1,19461.45,15272,0
"NESTLEIND","17 November, 2021","12:21:03",19404,19540,19363,19462.1,19455,15304,-0.04
"NESTLEIND","17 November, 2021","12:23:03",19404,19540,19363,19462.1,19462,15376,0
"NESTLEIND","17 November, 2021","12:25:04",19404,19540,19363,19462.1,19455,15431,-0.04
"NESTLEIND","17 November, 2021","12:27:04",19404,19540,19363,19462.1,19455,15490,-0.04
"NESTLEIND","17 November, 2021","12:29:04",19404,19540,19363,19462.1,19456,15544,-0.03
"NESTLEIND","17 November, 2021","12:31:04",19404,19540,19363,19462.1,19461,15604,-0.01
"NESTLEIND","17 November, 2021","12:33:07",19404,19540,19363,19462.1,19476.35,16153,0.07
"NESTLEIND","17 November, 2021","12:35:09",19404,19540,19363,19462.1,19477.05,16433,0.08
"NESTLEIND","17 November, 2021","12:37:08",19404,19540,19363,19462.1,19497.95,16637,0.18
"NESTLEIND","17 November, 2021","12:39:07",19404,19540,19363,19462.1,19486.55,16774,0.13
"NESTLEIND","17 November, 2021","12:41:09",19404,19540,19363,19462.1,19482.2,16865,0.1
"NESTLEIND","17 November, 2021","12:43:07",19404,19540,19363,19462.1,19500.15,17141,0.2
"NESTLEIND","17 November, 2021","12:45:08",19404,19540,19363,19462.1,19489.75,17250,0.14
"NESTLEIND","17 November, 2021","12:47:09",19404,19546,19363,19462.1,19545.4,18768,0.43
"NESTLEIND","17 November, 2021","12:49:08",19404,19546,19363,19462.1,19524.95,18922,0.32
"NESTLEIND","17 November, 2021","12:51:09",19404,19546,19363,19462.1,19515.6,19129,0.27
"NESTLEIND","17 November, 2021","12:53:08",19404,19550,19363,19462.1,19500.25,19432,0.2
"NESTLEIND","17 November, 2021","12:55:08",19404,19550,19363,19462.1,19489.05,19621,0.14
"NESTLEIND","17 November, 2021","12:57:08",19404,19550,19363,19462.1,19480.55,19747,0.09
"NESTLEIND","17 November, 2021","12:59:09",19404,19550,19363,19462.1,19484.35,19930,0.11
"NESTLEIND","17 November, 2021","13:01:07",19404,19550,19363,19462.1,19534.9,20346,0.37
"NESTLEIND","17 November, 2021","13:03:07",19404,19550,19363,19462.1,19480.45,20623,0.09
"NESTLEIND","17 November, 2021","13:05:09",19404,19560.05,19363,19462.1,19555.05,23359,0.48
"NESTLEIND","17 November, 2021","13:07:08",19404,19560.05,19363,19462.1,19545.6,23583,0.43
"NESTLEIND","17 November, 2021","13:09:08",19404,19564.15,19363,19462.1,19525.05,23737,0.32
"NESTLEIND","17 November, 2021","13:11:08",19404,19564.15,19363,19462.1,19481.8,23982,0.1
"NESTLEIND","17 November, 2021","13:15:07",19404,19564.15,19363,19462.1,19476.05,24283,0.07
"NESTLEIND","17 November, 2021","13:17:24",19404,19564.15,19363,19462.1,19475.25,24437,0.07
"NESTLEIND","17 November, 2021","13:21:07",19404,19564.15,19363,19462.1,19482,24609,0.1
"NESTLEIND","17 November, 2021","13:23:07",19404,19564.15,19363,19462.1,19507.3,25488,0.23
"NESTLEIND","17 November, 2021","13:25:11",19404,19564.15,19363,19462.1,19504.45,25547,0.22
"NESTLEIND","17 November, 2021","13:27:07",19404,19564.15,19363,19462.1,19505.65,25604,0.22
"NESTLEIND","17 November, 2021","13:29:08",19404,19564.15,19363,19462.1,19506.2,25654,0.23
"NESTLEIND","17 November, 2021","13:31:07",19404,19564.15,19363,19462.1,19521.75,25721,0.31
"NESTLEIND","17 November, 2021","13:33:07",19404,19564.15,19363,19462.1,19517.6,25772,0.28
"NESTLEIND","17 November, 2021","13:35:08",19404,19564.15,19363,19462.1,19506.15,25809,0.23
"NESTLEIND","17 November, 2021","13:37:08",19404,19564.15,19363,19462.1,19501.5,25908,0.2
"NESTLEIND","17 November, 2021","13:39:07",19404,19564.15,19363,19462.1,19491.45,26027,0.15
"NESTLEIND","17 November, 2021","13:41:07",19404,19564.15,19363,19462.1,19503.95,26112,0.21
"NESTLEIND","17 November, 2021","13:43:07",19404,19564.15,19363,19462.1,19500.95,26209,0.2
"NESTLEIND","17 November, 2021","13:45:07",19404,19564.15,19363,19462.1,19514,26420,0.27
"NESTLEIND","17 November, 2021","13:47:07",19404,19564.15,19363,19462.1,19503.2,26782,0.21
"NESTLEIND","17 November, 2021","13:49:11",19404,19564.15,19363,19462.1,19504.3,26834,0.22
"NESTLEIND","17 November, 2021","13:51:11",19404,19564.15,19363,19462.1,19503,26905,0.21
"NESTLEIND","17 November, 2021","13:53:09",19404,19564.15,19363,19462.1,19503.05,26995,0.21
"NESTLEIND","17 November, 2021","13:55:09",19404,19564.15,19363,19462.1,19503,27051,0.21
"NESTLEIND","17 November, 2021","13:57:12",19404,19564.15,19363,19462.1,19501.8,27120,0.2
"NESTLEIND","17 November, 2021","13:59:10",19404,19564.15,19363,19462.1,19500.25,27226,0.2
"NESTLEIND","17 November, 2021","14:01:11",19404,19564.15,19363,19462.1,19500,27299,0.19
"NESTLEIND","17 November, 2021","14:03:09",19404,19564.15,19363,19462.1,19509.95,27373,0.25
"NESTLEIND","17 November, 2021","14:05:09",19404,19564.15,19363,19462.1,19510,27510,0.25
"NESTLEIND","17 November, 2021","14:07:09",19404,19564.15,19363,19462.1,19502.65,27593,0.21
"NESTLEIND","17 November, 2021","14:09:11",19404,19564.15,19363,19462.1,19545.95,28649,0.43
"NESTLEIND","17 November, 2021","14:11:10",19404,19564.15,19363,19462.1,19506.65,28724,0.23
"NESTLEIND","17 November, 2021","14:13:11",19404,19564.15,19363,19462.1,19510.1,29615,0.25
"NESTLEIND","17 November, 2021","14:15:09",19404,19564.15,19363,19462.1,19500.35,29678,0.2
"NESTLEIND","17 November, 2021","14:17:10",19404,19564.15,19363,19462.1,19500.55,29769,0.2
"NESTLEIND","17 November, 2021","14:19:08",19404,19564.15,19363,19462.1,19500,29863,0.19
"NESTLEIND","17 November, 2021","14:21:08",19404,19564.15,19363,19462.1,19504.15,29983,0.22
"NESTLEIND","17 November, 2021","14:23:08",19404,19564.15,19363,19462.1,19505,30073,0.22
"NESTLEIND","17 November, 2021","14:25:14",19404,19564.15,19363,19462.1,19515.5,30182,0.27
"NESTLEIND","17 November, 2021","14:27:09",19404,19564.15,19363,19462.1,19519.95,30355,0.3
"NESTLEIND","17 November, 2021","14:29:11",19404,19564.15,19363,19462.1,19505,30460,0.22
"NESTLEIND","17 November, 2021","14:31:09",19404,19564.15,19363,19462.1,19515,30560,0.27
"NESTLEIND","17 November, 2021","14:33:07",19404,19564.15,19363,19462.1,19510,30644,0.25
"NESTLEIND","17 November, 2021","14:35:09",19404,19564.15,19363,19462.1,19523.45,31177,0.31
"NESTLEIND","17 November, 2021","14:37:08",19404,19564.15,19363,19462.1,19553.45,31269,0.47
"NESTLEIND","17 November, 2021","14:39:11",19404,19564.15,19363,19462.1,19545,31730,0.42
"NESTLEIND","17 November, 2021","14:41:08",19404,19564.15,19363,19462.1,19545.75,32192,0.43
"NESTLEIND","17 November, 2021","14:43:08",19404,19565,19363,19462.1,19565,32597,0.53
